"";"X";"text";"favorited";"favoriteCount";"replyToSN";"created";"truncated";"replyToSID";"id";"replyToUID";"statusSource";"screenName";"retweetCount";"isRetweet";"retweeted";"longitude";"latitude"
"7634";7634;"rt putadoferal grupo aecio teria recebido r 50 milhoes por influencia no setor eletrico";FALSE;0;NA;"2017-05-22 17:36:20";FALSE;NA;866709324608962560;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"PingoNosiisssss";62;TRUE;FALSE;NA;NA
"7635";7635;"rt rafavittibr rafael e citado u2b07ufe0f e se meninas malvadas fosse feito no brasil";FALSE;0;NA;"2017-05-22 17:36:19";FALSE;NA;866709319798181888;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"geiseregina1";4;TRUE;FALSE;NA;NA
"7636";7636;"rmelette luisfilosofo13 pgiolli chefpalmirinho prendamtodos paulox36 plafraia rcrevelone zethe�";FALSE;2;"rmelette";"2017-05-22 17:36:18";TRUE;866707389495603200;866709318388916224;709380049544331264;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"ceribeiro82";0;FALSE;FALSE;NA;NA
"7637";7637;"rt ldreynation lustforlife ja e 1 nos vios em alta no youtube brasil";FALSE;0;NA;"2017-05-22 17:36:18";FALSE;NA;866709315712933888;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";"beatrizpetrova3";33;TRUE;FALSE;NA;NA
"7638";7638;"rt panichiraphael janot liberou os jbss ajudandoos a sair do brasil 2 dias antes da pf prenlos por frau no bns e estao nos usa c�";FALSE;0;NA;"2017-05-22 17:36:18";FALSE;NA;866709315259904000;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Avitorpant";57;TRUE;FALSE;NA;NA
"7639";7639;"rt brasil247 tijolaco aecio e tragado pelo rodamoinho odio construiu brasil 247 via brasil247";FALSE;0;NA;"2017-05-22 17:36:17";FALSE;NA;866709313863241728;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"niviaregina";47;TRUE;FALSE;NA;NA
"7640";7640;"rt jornalextra mae e connada a pena maior que reus da lavajato por roubar ovos pascoa";FALSE;0;NA;"2017-05-22 17:36:17";FALSE;NA;866709311468302336;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"iserhard";110;TRUE;FALSE;NA;NA
"7641";7641;"comeca na proxima curso unico no brasil 100 online e 100 em portugues acesse";FALSE;1;NA;"2017-05-22 17:36:17";FALSE;NA;866709311291928576;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"dsacademybr";0;FALSE;FALSE;NA;NA
"7642";7642;"rt mapmonicatsx e a jbs alem livre ainda especulou e lucrou r265763200 brasil otario";FALSE;0;NA;"2017-05-22 17:36:16";FALSE;NA;866709310524575744;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"HildegardaMuche";6;TRUE;FALSE;NA;NA
"7643";7643;"rt givemejeon quero ver qnd min yoongi souber q o brasil foi oq mais voto maior stan do brasil po entra min yoongi";FALSE;0;NA;"2017-05-22 17:36:15";FALSE;NA;866709306284134400;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"poisonjimin";135;TRUE;FALSE;NA;NA
"7644";7644;"rt sergiosnogueira pois e ate uns dias passados pensavamos que a obrecht era a dona brasilia agora entenmos quem e a verdaira�";FALSE;0;NA;"2017-05-22 17:36:15";FALSE;NA;866709305738842112;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Confiante3";10;TRUE;FALSE;NA;NA
"7645";7645;"rt ygorfremo primeira turma do curso ehferu041fagem com apenas 6 alunas se forma no brasil entenda";FALSE;0;NA;"2017-05-22 17:36:14";FALSE;NA;866709301691330560;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"flaviamoraes21";235;TRUE;FALSE;NA;NA
"7646";7646;"o brasil precisa um molo presinte como obama n uma separada dilma nao um cachaceiro lula nao um velho temer ";FALSE;1;NA;"2017-05-22 17:36:13";FALSE;NA;866709297065070592;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"avivacampina";0;FALSE;FALSE;NA;NA
"7647";7647;"rt theweekndbr segura esse 1 no youtube brasil lustforlife";FALSE;0;NA;"2017-05-22 17:36:13";FALSE;NA;866709296263946240;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"femxIerobbery";22;TRUE;FALSE;NA;NA
"7648";7648;"rt brasil247 maia ja arquivou 5 dos 8 pedidos impeachment contra temer brasil 247 via brasil247";FALSE;0;NA;"2017-05-22 17:36:12";FALSE;NA;866709290744258560;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"lubosca10";193;TRUE;FALSE;NA;NA
"7649";7649;"rt direitaja2018 passado sergio moro surpreen o brasil � veja o que ele foi capaz escreve em um blog";FALSE;0;NA;"2017-05-22 17:36:11";FALSE;NA;866709286356910080;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"RoniltonMatos";2;TRUE;FALSE;NA;NA
"7650";7650;"rt leogomi robinho fred rafa moura otero cazares luan se emprestar maicosuel ao inter atletico ficaria com 6 opcoes ofensivas na�";FALSE;0;NA;"2017-05-22 17:36:11";FALSE;NA;866709285748842496;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Vagnerfire";64;TRUE;FALSE;NA;NA
"7651";7651;"eles ram um golpe no passado pedindo diretas ja e olha o que fizeram do brasil nao repitam este erro pecam�";FALSE;0;NA;"2017-05-22 17:36:10";TRUE;NA;866709283555221504;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"Francoubiratan";0;FALSE;FALSE;NA;NA
"7652";7652;"rt ygorfremo primeira turma do curso ehferu041fagem com apenas 6 alunas se forma no brasil entenda";FALSE;0;NA;"2017-05-22 17:36:10";FALSE;NA;866709281894170624;NA;"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>";"shefinallysaid";235;TRUE;FALSE;NA;NA
"7653";7653;"rt scherb0sta fico me perguntando por que o brasil nao foi pra frente ainda";FALSE;0;NA;"2017-05-22 17:36:09";FALSE;NA;866709281198026752;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Luhmachado2000";4808;TRUE;FALSE;NA;NA
"7654";7654;"ogloborio so no brasil tem quem critique a passeata contra corrupcao b protecao a policiais num local em q sao�";FALSE;0;"OGlobo_Rio";"2017-05-22 17:36:09";TRUE;866707273284014080;866709279042146304;66441430;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"Ferreirao78";0;FALSE;FALSE;NA;NA
"7655";7655;"rt mblivre acordo feito com joesley batista e absurdo lacao expos a corrupcao mais cara ja vista no brasil porem um acordo exagerada�";FALSE;0;NA;"2017-05-22 17:36:08";FALSE;NA;866709276076769280;NA;"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>";"Direita_blog";223;TRUE;FALSE;NA;NA
"7656";7656;"atencao esta na hora sairmos sta crise e nascer um novo brasil trancafiar esses 4 numa cela e jogar a";FALSE;0;NA;"2017-05-22 17:36:08";FALSE;NA;866709275627982848;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"MCCNacional";0;FALSE;FALSE;NA;NA
"7657";7657;"rt wonrswars virar presinte do brasil por causa um impeachment e pois sair por causa outro impeachment";FALSE;0;NA;"2017-05-22 17:36:07";FALSE;NA;866709271618125824;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"mawritza";2592;TRUE;FALSE;NA;NA
"7658";7658;"rt zehabreu oglobo acaba com farsa da folha autor laudo citado por temer usou equipamento amador";FALSE;0;NA;"2017-05-22 17:36:07";FALSE;NA;866709270150164480;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"RonaldoJBala";76;TRUE;FALSE;NA;NA
"7659";7659;"ixa o brasil sem presinte a gente cria um grupao no whatsapp e sai cidindo as paradas";FALSE;10;NA;"2017-05-22 17:36:06";FALSE;NA;866709265318199296;NA;"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>";"oevertonnunes";6;FALSE;FALSE;NA;NA
"7660";7660;"parece q a unica escolha dos grupos e vir peo brasil ne que pena apenas o brasil po resolver venham";FALSE;0;NA;"2017-05-22 17:36:05";FALSE;NA;866709260880752640;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"yoonkingz";0;FALSE;FALSE;NA;NA
"7661";7661;"o brasil esta em gran perigo via youtube";FALSE;0;NA;"2017-05-22 17:36:04";FALSE;NA;866709257194016768;NA;"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>";"KrabatKabat";0;FALSE;FALSE;NA;NA
"7662";7662;"estadao inretas nao isso e jogo sujo pra nomear o pior bandido da historia fhc estava entregando o brasil para os americanos";FALSE;0;"Estadao";"2017-05-22 17:36:04";FALSE;866685335115370496;866709256992641024;9317502;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"JosNeres5";0;FALSE;FALSE;NA;NA
"7663";7663;"rt geralp10oficial 22051997 o dia em que o gremio calou o maracana era o tri do agora penta da copa do brasil gremio reicopas n�";FALSE;0;NA;"2017-05-22 17:36:04";FALSE;NA;866709256938147840;NA;"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>";"yansomavila_";43;TRUE;FALSE;NA;NA
"7664";7664;"o limite e uma fronteira criada so pela mente edu00a0u00bdu00b8u0081u270cufe0f piloto luquinha wheeling nos brasil";FALSE;0;NA;"2017-05-22 17:36:03";FALSE;NA;866709255470108672;NA;"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>";"ProTork";0;FALSE;FALSE;NA;NA
